workerid,rt,effect,cause,language,age,gender,other_gender,quantifier,object_level,response,object,num_objects,slide_number_in_experiment,enjoyment,asses,comments,trial,Item,ProportionResponse,PriorExpectation
5,5626,stopped,pressed the brakes on __,English,26,M,F,Some,object_high,7,cars,15,32,1,Yes,NA,30,stopped cars,0.4666666666666667,13.476028415983608
6,5253,ran out of batteries,left __ on (and unplugged) all day,English,31,M,M,All,object_low,15,phones,15,3,1,Yes,no,1,ran out of batteries phones,1,9.489259741561506
6,4260,flashed,took a picture with __,English,31,F,M,Some,object_mid,8,phones,15,4,1,Yes,no,2,flashed phones,0.5333333333333333,9.01407984535733
6,4100,reflected the sunlight,placed __ in the sun,English,31,F,F,All,object_high,15,mirrors,15,5,1,Yes,no,3,reflected the sunlight mirrors,1,13.609731031190691
6,4380,stuck,glued __ to a piece of paper,English,31,M,M,All,object_low,15,beads,15,6,1,Yes,no,4,stuck beads,1,12.048584480716158
6,4009,froze,put __ in the freezer,English,31,M,F,Some,object_low,8,bottles of hand soap,15,7,1,Yes,no,5,froze bottles of hand soap,0.5333333333333333,10.935477411822802
6,6953,popped,poked __ with a pin,English,31,F,M,short_filler,object_low,0,eggs,15,8,1,Yes,no,6,popped eggs,0,8.683263088658803
6,5344,landed flat,tossed __,English,31,F,M,Some,object_mid,8,pancakes,15,9,1,Yes,no,7,landed flat pancakes,0.5333333333333333,11.896584800305092
6,8529,laughed,told a joke to __,English,31,F,M,short_filler,object_mid,13,comedians,15,10,1,Yes,no,8,laughed comedians,0.8666666666666667,8.440146775068634
6,5470,rolled,pushed __,English,31,F,F,short_filler,object_low,14,toy cars,15,11,1,Yes,no,9,rolled toy cars,0.9333333333333333,13.15225908088078
6,4080,exploded,heated up __ in a microwave,English,31,F,F,None,object_high,0,eggs,15,12,1,Yes,no,10,exploded eggs,0,9.615133869640113
6,5186,stopped,pressed the brakes on __,English,31,F,M,Some,object_high,10,cars,15,13,1,Yes,no,11,stopped cars,0.6666666666666666,13.476028415983608
6,5843,stuck to the wall,threw __ against a wall,English,31,M,M,long_filler,object_mid,7,cakes,15,14,1,Yes,no,12,stuck to the wall cakes,0.4666666666666667,5.0530497893902515
6,3187,fell down,punched __,English,31,F,M,All,object_mid,15,block towers,15,15,1,Yes,no,13,fell down block towers,1,12.263438501967169
6,3493,broke,ran __ over with a car,English,31,F,F,All,object_high,15,sunglasses,15,16,1,Yes,no,14,broke sunglasses,1,14.107479459023798
6,3363,sank,threw __ into a pool,English,31,F,F,Some,object_low,7,balloons,15,17,1,Yes,no,15,sank balloons,0.4666666666666667,1.5445100044791333
6,5420,beeped,left the lights on in __,English,31,F,F,None,object_low,0,houses,15,18,1,Yes,no,16,beeped houses,0,3.3887985484645995
6,4957,rhymed,wrote __,English,31,M,M,Some,object_low,6,poems,15,19,1,Yes,no,17,rhymed poems,0.4,9.78994930986818
6,10149,got stained,spilled red nail polish on __,English,31,M,F,long_filler,object_low,12,white tablecloths,15,20,1,Yes,no,18,got stained white tablecloths,0.8,13.882496788490633
6,4987,decomposed,put __ in a compost pile for a month,English,31,F,F,Some,object_low,6,soda cans,15,21,1,Yes,no,19,decomposed soda cans,0.4,2.187018475900629
6,3879,lit up,pressed the 'on' button on __,English,31,F,M,Some,object_low,11,cd-players,15,22,1,Yes,no,20,lit up cd-players,0.7333333333333333,12.391837229251065
6,3027,ate the seeds,left seeds out for __,English,31,F,M,None,object_high,0,birds,15,23,1,Yes,no,21,ate the seeds birds,0,12.365944808737018
6,4330,melted,left __ in the hot sun,English,31,F,M,short_filler,object_high,15,ice cubes,15,24,1,Yes,no,22,melted ice cubes,1,14.08769806047017
6,4596,blew away,left __ on a table on a windy day,English,31,M,F,Some,object_low,8,backpacks,15,25,1,Yes,no,23,blew away backpacks,0.5333333333333333,3.1859673290741206
6,3240,dissolved,put __ in a bucket of water,English,31,M,M,None,object_mid,0,oreos,15,26,1,Yes,no,24,dissolved oreos,0,10.873526102810693
6,9390,exploded,lit __,English,31,F,M,long_filler,object_low,1,candles,15,27,1,Yes,no,25,exploded candles,0.06666666666666667,1.159048787109265
6,5736,were green,saw __,English,31,F,F,long_filler,object_mid,9,bananas,15,28,1,Yes,no,26,were green bananas,0.6,5.5415456638101155
6,3163,honked,cut off __,English,31,F,M,None,object_high,0,taxi drivers,15,29,1,Yes,no,27,honked taxi drivers,0,11.196844691877397
6,7041,had the letter Z in them,wrote __,English,31,M,M,long_filler,object_high,15,novels,15,30,1,Yes,no,28,had the letter Z in them novels,1,12.417127900629465
6,10056,ripped,used __ as dog toys,English,31,F,M,short_filler,object_high,13,books,15,31,1,Yes,no,29,ripped books,0.8666666666666667,12.65668880089622
6,8609,burnt,threw __ into a fire,English,31,F,M,Some,object_high,12,matches,15,32,1,Yes,no,30,burnt matches,0.8,14.323536207549443
7,11492,popped,poked __ with a pin,English,35,M,M,short_filler,object_high,15,bubbles,15,3,2,Yes,Thanks!,1,popped bubbles,1,14.421873858181714
7,13421,dissolved,put __ in a bucket of water,English,35,F,M,long_filler,object_mid,15,oreos,15,4,2,Yes,Thanks!,2,dissolved oreos,1,10.873526102810693
7,7864,got stained,spilled red nail polish on __,English,35,F,M,None,object_mid,0,white shirts,15,5,2,Yes,Thanks!,3,got stained white shirts,0,14.179492921634642
7,7269,stuck to the wall,threw __ against a wall,English,35,F,M,short_filler,object_low,0,baseballs,15,6,2,Yes,Thanks!,4,stuck to the wall baseballs,0,2.260884648323793
7,8509,beeped,left the lights on in __,English,35,F,F,None,object_mid,0,old cars,15,7,2,Yes,Thanks!,5,beeped old cars,0,3.376453592389398
7,6490,were green,saw __,English,35,F,M,short_filler,object_mid,0,bananas,15,8,2,Yes,Thanks!,6,were green bananas,0,5.5415456638101155
7,7879,ran out of batteries,left __ on (and unplugged) all day,English,35,F,F,Some,object_high,15,laptops,15,9,2,Yes,Thanks!,7,ran out of batteries laptops,1,12.969289999403273
7,4246,melted,left __ in the hot sun,English,35,F,M,All,object_low,15,pencils,15,10,2,Yes,Thanks!,8,melted pencils,1,2.4374810535720317
7,4581,landed flat,tossed __,English,35,F,F,Some,object_mid,8,pancakes,15,11,2,Yes,Thanks!,9,landed flat pancakes,0.5333333333333333,11.896584800305092
7,7615,froze,put __ in the freezer,English,35,M,F,long_filler,object_low,15,bottles of hand soap,15,12,2,Yes,Thanks!,10,froze bottles of hand soap,1,10.935477411822802
7,19510,laughed,told a joke to __,English,35,M,F,long_filler,object_high,8,kids,15,13,2,Yes,Thanks!,11,laughed kids,0.5333333333333333,9.49379625023112
7,3998,exploded,heated up __ in a microwave,English,35,M,F,All,object_mid,15,balls of tin foil,15,14,2,Yes,Thanks!,12,exploded balls of tin foil,1,11.403316050279962
7,4758,blew away,left __ on a table on a windy day,English,35,F,F,All,object_mid,15,hats,15,15,2,Yes,Thanks!,13,blew away hats,1,11.052387485109298
7,4718,exploded,lit __,English,35,F,F,Some,object_high,9,gas tanks,15,16,2,Yes,Thanks!,14,exploded gas tanks,0.6,12.966228825360377
7,7864,stopped,pressed the brakes on __,English,35,M,M,long_filler,object_mid,15,motorcycles,15,17,2,Yes,Thanks!,15,stopped motorcycles,1,13.219713304516466
7,10798,rhymed,wrote __,English,35,M,M,long_filler,object_low,6,poems,15,18,2,Yes,Thanks!,16,rhymed poems,0.4,9.78994930986818
7,5401,had the letter Z in them,wrote __,English,35,M,F,Some,object_mid,7,love notes,15,19,2,Yes,Thanks!,17,had the letter Z in them love notes,0.4666666666666667,5.775082649817127
7,6474,lit up,pressed the 'on' button on __,English,35,F,F,Some,object_low,10,cd-players,15,20,2,Yes,Thanks!,18,lit up cd-players,0.6666666666666666,12.391837229251065
7,13427,flashed,took a picture with __,English,35,M,F,Some,object_high,8,cameras,15,21,2,Yes,Thanks!,19,flashed cameras,0.5333333333333333,9.940973957313002
7,6166,stuck,glued __ to a piece of paper,English,35,F,M,Some,object_low,15,beads,15,22,2,Yes,Thanks!,20,stuck beads,1,12.048584480716158
7,2744,sank,threw __ into a pool,English,35,F,F,All,object_low,15,balloons,15,23,2,Yes,Thanks!,21,sank balloons,1,1.5445100044791333
7,4154,ripped,used __ as dog toys,English,35,F,F,None,object_mid,0,shirts,15,24,2,Yes,Thanks!,22,ripped shirts,0,10.860010931867507
7,12498,fell down,punched __,English,35,F,M,Some,object_mid,10,block towers,15,25,2,Yes,Thanks!,23,fell down block towers,0.6666666666666666,12.263438501967169
7,4281,rolled,pushed __,English,35,F,M,All,object_low,15,toy cars,15,26,2,Yes,Thanks!,24,rolled toy cars,1,13.15225908088078
7,5067,decomposed,put __ in a compost pile for a month,English,35,M,F,short_filler,object_high,15,banana peels,15,27,2,Yes,Thanks!,25,decomposed banana peels,1,13.147252019709121
7,3495,burnt,threw __ into a fire,English,35,M,F,None,object_mid,0,books,15,28,2,Yes,Thanks!,26,burnt books,0,14.051080994101962
7,5824,ate the seeds,left seeds out for __,English,35,M,M,None,object_high,0,birds,15,29,2,Yes,Thanks!,27,ate the seeds birds,0,12.365944808737018
7,7904,reflected the sunlight,placed __ in the sun,English,35,M,M,Some,object_high,9,mirrors,15,30,2,Yes,Thanks!,28,reflected the sunlight mirrors,0.6,13.609731031190691
7,4809,honked,cut off __,English,35,F,F,short_filler,object_low,8,bicyclists,15,31,2,Yes,Thanks!,29,honked bicyclists,0.5333333333333333,5.317873569706685
7,4596,broke,ran __ over with a car,English,35,M,F,Some,object_low,9,logs,15,32,2,Yes,Thanks!,30,broke logs,0.6,6.09848929758821
8,11634,popped,poked __ with a pin,English,43,M,F,All,object_high,15,bubbles,15,3,2,Yes,NA,1,popped bubbles,1,14.421873858181714
8,9386,ripped,used __ as dog toys,English,43,M,F,None,object_high,0,books,15,4,2,Yes,NA,2,ripped books,0,12.65668880089622
8,5714,stuck to the wall,threw __ against a wall,English,43,F,M,Some,object_mid,7,cakes,15,5,2,Yes,NA,3,stuck to the wall cakes,0.4666666666666667,5.0530497893902515
8,15399,stuck,glued __ to a piece of paper,English,43,M,F,long_filler,object_high,4,stickers,15,6,2,Yes,NA,4,stuck stickers,0.26666666666666666,13.73601014908744
8,7533,flashed,took a picture with __,English,43,F,F,Some,object_low,6,webcams,15,7,2,Yes,NA,5,flashed webcams,0.4,6.31436691074992
8,7736,froze,put __ in the freezer,English,43,M,M,Some,object_high,7,berries,15,8,2,Yes,NA,6,froze berries,0.4666666666666667,14.377259004987641
8,8716,broke,ran __ over with a car,English,43,F,F,short_filler,object_low,0,logs,15,9,2,Yes,NA,7,broke logs,0,6.09848929758821
8,5849,ate the seeds,left seeds out for __,English,43,F,M,None,object_high,0,birds,15,10,2,Yes,NA,8,ate the seeds birds,0,12.365944808737018
8,9047,landed flat,tossed __,English,43,F,F,None,object_low,0,notebooks,15,11,2,Yes,NA,9,landed flat notebooks,0,12.070264558564942
8,20718,stopped,pressed the brakes on __,English,43,F,M,long_filler,object_low,15,bicycles,15,12,2,Yes,NA,10,stopped bicycles,1,13.402223753015846
8,7901,decomposed,put __ in a compost pile for a month,English,43,F,M,long_filler,object_high,7,banana peels,15,13,2,Yes,NA,11,decomposed banana peels,0.4666666666666667,13.147252019709121
8,5832,rhymed,wrote __,English,43,M,M,Some,object_mid,5,songs,15,14,2,Yes,NA,12,rhymed songs,0.3333333333333333,9.154605076588458
8,10951,exploded,heated up __ in a microwave,English,43,F,F,long_filler,object_mid,15,balls of tin foil,15,15,2,Yes,NA,13,exploded balls of tin foil,1,11.403316050279962
8,7631,honked,cut off __,English,43,M,M,Some,object_low,6,bicyclists,15,16,2,Yes,NA,14,honked bicyclists,0.4,5.317873569706685
8,9047,ran out of batteries,left __ on (and unplugged) all day,English,43,F,F,Some,object_high,14,laptops,15,17,2,Yes,NA,15,ran out of batteries laptops,0.9333333333333333,12.969289999403273
8,6820,blew away,left __ on a table on a windy day,English,43,F,F,Some,object_mid,11,hats,15,18,2,Yes,NA,16,blew away hats,0.7333333333333333,11.052387485109298
8,7581,exploded,lit __,English,43,M,F,short_filler,object_mid,15,fireworks,15,19,2,Yes,NA,17,exploded fireworks,1,12.834754345666402
8,10132,beeped,left the lights on in __,English,43,F,M,short_filler,object_high,15,new cars,15,20,2,Yes,NA,18,beeped new cars,1,9.052822868614953
8,10136,got stained,spilled red nail polish on __,English,43,M,F,Some,object_mid,15,white shirts,15,21,2,Yes,NA,19,got stained white shirts,1,14.179492921634642
8,6616,lit up,pressed the 'on' button on __,English,43,M,M,Some,object_high,9,flashlights,15,22,2,Yes,NA,20,lit up flashlights,0.6,12.642749860431877
8,8080,dissolved,put __ in a bucket of water,English,43,M,F,short_filler,object_high,15,sugar cubes,15,23,2,Yes,NA,21,dissolved sugar cubes,1,14.137852924451185
8,6036,laughed,told a joke to __,English,43,M,M,All,object_high,15,kids,15,24,2,Yes,NA,22,laughed kids,1,9.49379625023112
8,5248,were green,saw __,English,43,M,M,All,object_low,15,strawberries,15,25,2,Yes,NA,23,were green strawberries,1,3.8450290098690334
8,5918,fell down,punched __,English,43,F,F,long_filler,object_low,7,shelves,15,26,2,Yes,NA,24,fell down shelves,0.4666666666666667,6.721416845326691
8,5949,burnt,threw __ into a fire,English,43,F,F,All,object_low,15,rocks,15,27,2,Yes,NA,25,burnt rocks,1,4.621885587211013
8,8003,reflected the sunlight,placed __ in the sun,English,43,M,M,short_filler,object_low,15,phone screens,15,28,2,Yes,NA,26,reflected the sunlight phone screens,1,13.200526028593703
8,5630,rolled,pushed __,English,43,M,F,All,object_low,15,toy cars,15,29,2,Yes,NA,27,rolled toy cars,1,13.15225908088078
8,6684,sank,threw __ into a pool,English,43,F,M,None,object_mid,0,cups,15,30,2,Yes,NA,28,sank cups,0,6.20158939454454
8,5066,melted,left __ in the hot sun,English,43,F,M,Some,object_mid,11,crayons,15,31,2,Yes,NA,29,melted crayons,0.7333333333333333,13.231037108035327
8,10116,had the letter Z in them,wrote __,English,43,F,F,None,object_high,0,novels,15,32,2,Yes,NA,30,had the letter Z in them novels,0,12.417127900629465
9,22446,froze,put __ in the freezer,english,53,M,F,short_filler,object_mid,15,chocolate bars,15,3,0,Yes,NA,1,froze chocolate bars,1,13.981233371629443
9,6239,popped,poked __ with a pin,english,53,F,F,Some,object_low,7,eggs,15,4,0,Yes,NA,2,popped eggs,0.4666666666666667,8.683263088658803
9,6232,lit up,pressed the 'on' button on __,english,53,M,F,Some,object_high,7,flashlights,15,5,0,Yes,NA,3,lit up flashlights,0.4666666666666667,12.642749860431877
9,2672,sank,threw __ into a pool,english,53,F,F,All,object_high,15,marbles,15,6,0,Yes,NA,4,sank marbles,1,13.753390342917251
9,4144,honked,cut off __,english,53,M,M,Some,object_high,7,taxi drivers,15,7,0,Yes,NA,5,honked taxi drivers,0.4666666666666667,11.196844691877397
9,5648,ran out of batteries,left __ on (and unplugged) all day,english,53,F,M,None,object_low,0,phones,15,8,0,Yes,NA,6,ran out of batteries phones,0,9.489259741561506
9,3592,rolled,pushed __,english,53,M,F,None,object_mid,0,shopping carts,15,9,0,Yes,NA,7,rolled shopping carts,0,13.115460824610237
9,5959,had the letter Z in them,wrote __,english,53,M,F,Some,object_high,6,novels,15,10,0,Yes,NA,8,had the letter Z in them novels,0.4,12.417127900629465
9,4945,reflected the sunlight,placed __ in the sun,english,53,F,F,short_filler,object_high,15,mirrors,15,11,0,Yes,NA,9,reflected the sunlight mirrors,1,13.609731031190691
9,3576,were green,saw __,english,53,M,M,All,object_low,15,strawberries,15,12,0,Yes,NA,10,were green strawberries,1,3.8450290098690334
9,12672,stopped,pressed the brakes on __,english,53,M,M,long_filler,object_high,15,cars,15,13,0,Yes,NA,11,stopped cars,1,13.476028415983608
9,7480,exploded,heated up __ in a microwave,english,53,M,F,Some,object_mid,6,balls of tin foil,15,14,0,Yes,NA,12,exploded balls of tin foil,0.4,11.403316050279962
9,6688,beeped,left the lights on in __,english,53,M,M,Some,object_low,6,houses,15,15,0,Yes,NA,13,beeped houses,0.4,3.3887985484645995
9,5064,melted,left __ in the hot sun,english,53,F,M,long_filler,object_mid,15,crayons,15,16,0,Yes,NA,14,melted crayons,1,13.231037108035327
9,6328,stuck,glued __ to a piece of paper,english,53,M,F,Some,object_mid,7,sequins,15,17,0,Yes,NA,15,stuck sequins,0.4666666666666667,12.652303924869136
9,4120,burnt,threw __ into a fire,english,53,M,F,None,object_high,0,matches,15,18,0,Yes,NA,16,burnt matches,0,14.323536207549443
9,6583,rhymed,wrote __,english,53,F,F,long_filler,object_high,15,limericks,15,19,0,Yes,NA,17,rhymed limericks,1,12.14705218576939
9,8216,blew away,left __ on a table on a windy day,english,53,M,M,Some,object_mid,6,hats,15,20,0,Yes,NA,18,blew away hats,0.4,11.052387485109298
9,6833,ripped,used __ as dog toys,english,53,F,M,All,object_low,15,shoes,15,21,0,Yes,NA,19,ripped shoes,1,10.387117903875804
9,5056,decomposed,put __ in a compost pile for a month,english,53,M,F,None,object_mid,0,pinecones,15,22,0,Yes,NA,20,decomposed pinecones,0,9.491784817341596
9,7151,landed flat,tossed __,english,53,M,F,Some,object_high,7,coins,15,23,0,Yes,NA,21,landed flat coins,0.4666666666666667,12.937387615808788
9,7920,fell down,punched __,english,53,M,F,long_filler,object_high,15,card towers,15,24,0,Yes,NA,22,fell down card towers,1,13.763283883931667
9,5688,exploded,lit __,english,53,M,M,All,object_high,15,gas tanks,15,25,0,Yes,NA,23,exploded gas tanks,1,12.966228825360377
9,9103,ate the seeds,left seeds out for __,english,53,M,M,short_filler,object_high,8,birds,15,26,0,Yes,NA,24,ate the seeds birds,0.5333333333333333,12.365944808737018
9,11081,flashed,took a picture with __,english,53,F,M,short_filler,object_mid,15,phones,15,27,0,Yes,NA,25,flashed phones,1,9.01407984535733
9,7624,got stained,spilled red nail polish on __,english,53,M,M,long_filler,object_high,15,white carpets,15,28,0,Yes,NA,26,got stained white carpets,1,14.128146496766012
9,6688,stuck to the wall,threw __ against a wall,english,53,F,F,None,object_high,0,pieces of gum,15,29,0,Yes,NA,27,stuck to the wall pieces of gum,0,7.253162612975175
9,7064,broke,ran __ over with a car,english,53,F,F,short_filler,object_mid,10,boxes,15,30,0,Yes,NA,28,broke boxes,0.6666666666666666,13.227516378151478
9,8275,dissolved,put __ in a bucket of water,english,53,F,M,All,object_low,15,carrots,15,31,0,Yes,NA,29,dissolved carrots,1,1.2853167551527385
9,5156,laughed,told a joke to __,english,53,F,F,Some,object_mid,6,comedians,15,32,0,Yes,NA,30,laughed comedians,0.4,8.440146775068634
