workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,10272,cause_effect_prior,Timothy,confidence,M,15,books,burnt,<strong>Timothy threw  15 books  into a fire.</strong>,threw __ into a fire,0.95,M,10,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10272,cause_effect_prior,Timothy,ci_low,M,15,books,burnt,<strong>Timothy threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,10,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10272,cause_effect_prior,Timothy,ci_high,M,15,books,burnt,<strong>Timothy threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,10,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10272,cause_effect_prior,Timothy,best_guess,M,15,books,burnt,<strong>Timothy threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,10,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,8767,cause_effect_prior,Justin,confidence,M,15,backpacks,blew away,<strong>Justin left  15 backpacks  on a table on a windy day.</strong>,left __ on a table on a windy day,0.55,M,11,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,8767,cause_effect_prior,Justin,ci_low,M,15,backpacks,blew away,<strong>Justin left  15 backpacks  on a table on a windy day.</strong>,left __ on a table on a windy day,1,M,11,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,8767,cause_effect_prior,Justin,ci_high,M,15,backpacks,blew away,<strong>Justin left  15 backpacks  on a table on a windy day.</strong>,left __ on a table on a windy day,15,M,11,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,8767,cause_effect_prior,Justin,best_guess,M,15,backpacks,blew away,<strong>Justin left  15 backpacks  on a table on a windy day.</strong>,left __ on a table on a windy day,6,M,11,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,15666,cause_effect_prior,Carolyn,confidence,F,15,phones,flashed,<strong>Carolyn took a picture with  15 phones.</strong>,took a picture with __,0.48,M,12,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,15666,cause_effect_prior,Carolyn,ci_low,F,15,phones,flashed,<strong>Carolyn took a picture with  15 phones.</strong>,took a picture with __,1,M,12,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,15666,cause_effect_prior,Carolyn,ci_high,F,15,phones,flashed,<strong>Carolyn took a picture with  15 phones.</strong>,took a picture with __,15,M,12,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,15666,cause_effect_prior,Carolyn,best_guess,F,15,phones,flashed,<strong>Carolyn took a picture with  15 phones.</strong>,took a picture with __,10,M,12,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11590,cause_effect_prior,Donald,confidence,M,15,bicyclists,honked,<strong>Donald cut off  15 bicyclists.</strong>,cut off __,0.89,F,13,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11590,cause_effect_prior,Donald,ci_low,M,15,bicyclists,honked,<strong>Donald cut off  15 bicyclists.</strong>,cut off __,0,F,13,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11590,cause_effect_prior,Donald,ci_high,M,15,bicyclists,honked,<strong>Donald cut off  15 bicyclists.</strong>,cut off __,15,F,13,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11590,cause_effect_prior,Donald,best_guess,M,15,bicyclists,honked,<strong>Donald cut off  15 bicyclists.</strong>,cut off __,15,F,13,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11438,cause_effect_prior,Helen,confidence,F,15,songs,rhymed,<strong>Helen wrote  15 songs.</strong>,wrote __,0.66,M,14,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11438,cause_effect_prior,Helen,ci_low,F,15,songs,rhymed,<strong>Helen wrote  15 songs.</strong>,wrote __,1,M,14,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11438,cause_effect_prior,Helen,ci_high,F,15,songs,rhymed,<strong>Helen wrote  15 songs.</strong>,wrote __,15,M,14,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,11438,cause_effect_prior,Helen,best_guess,F,15,songs,rhymed,<strong>Helen wrote  15 songs.</strong>,wrote __,6,M,14,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10935,cause_effect_prior,Larry,confidence,M,15,notebooks,landed flat,<strong>Larry tossed  15 notebooks.</strong>,tossed __,0.48,M,15,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10935,cause_effect_prior,Larry,ci_low,M,15,notebooks,landed flat,<strong>Larry tossed  15 notebooks.</strong>,tossed __,1,M,15,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10935,cause_effect_prior,Larry,ci_high,M,15,notebooks,landed flat,<strong>Larry tossed  15 notebooks.</strong>,tossed __,15,M,15,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10935,cause_effect_prior,Larry,best_guess,M,15,notebooks,landed flat,<strong>Larry tossed  15 notebooks.</strong>,tossed __,5,M,15,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10449,cause_effect_prior,Daniel,confidence,M,15,carrots,dissolved,<strong>Daniel put  15 carrots  in a bucket of water.</strong>,put __ in a bucket of water,0.46,F,16,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10449,cause_effect_prior,Daniel,ci_low,M,15,carrots,dissolved,<strong>Daniel put  15 carrots  in a bucket of water.</strong>,put __ in a bucket of water,0,F,16,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10449,cause_effect_prior,Daniel,ci_high,M,15,carrots,dissolved,<strong>Daniel put  15 carrots  in a bucket of water.</strong>,put __ in a bucket of water,15,F,16,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10449,cause_effect_prior,Daniel,best_guess,M,15,carrots,dissolved,<strong>Daniel put  15 carrots  in a bucket of water.</strong>,put __ in a bucket of water,7,F,16,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
0,10422,cause_effect_prior,Joseph,confidence,M,15,shelves,fell down,<strong>Joseph punched  15 shelves.</strong>,punched __,0.69,F,17,English,2,Female,25,Thank you ,Yes,3,iPhone/iPod,568,320,Safari,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,3FIJLY1B6U3BB8HJAN6JBIK5381FPB,0,Submitted,Wed May 06 03:30:01 PDT 2015,Tue May 05 10:46:34 PDT 2015,Tue May 05 10:50:01 PDT 2015,,,,,,[],{},3.3986666666666667
